timestamp,hour,day_of_week,is_weekend,patient_count,avg_ctas,high_acuity_ratio,avg_waiting_time,max_waiting_time,doctors_available,nurses_available,beds_available,arrival_rate,discharge_rate,is_holiday,flu_season,temperature,crowding_level
2023-03-10 10:30:00,10,5,0,66,2.55,0.328,119.7,233.9,7.0,16.0,27.0,33.3,32.9,0,1,22.0,1
2023-03-10 11:00:00,11,5,0,68,3.02,,153.1,293.6,9.0,18.0,25.0,26.5,22.1,0,1,,1
2023-03-10 11:30:00,11,5,0,75,3.7,0.274,144.1,312.1,11.0,,19.0,29.2,,0,1,16.9,1
2023-03-10 12:00:00,12,5,0,70,3.22,0.345,141.7,294.1,9.0,17.0,,20.9,15.1,0,1,15.6,1
2023-03-10 12:30:00,12,5,0,69,3.55,0.234,157.6,305.7,4.0,18.0,17.0,32.1,26.7,0,1,,1
2023-03-10 13:00:00,13,5,0,59,3.44,0.205,156.7,292.2,7.0,17.0,24.0,24.5,16.5,0,1,21.8,1
2023-03-10 13:30:00,13,5,0,75,2.69,0.258,136.9,259.6,6.0,18.0,21.0,20.8,20.5,0,1,10.0,1
2023-03-10 14:00:00,14,5,0,66,3.01,0.264,176.9,417.3,7.0,17.0,,27.8,20.0,0,1,21.3,1
2023-03-10 14:30:00,14,5,0,82,2.76,,151.6,316.6,9.0,16.0,17.0,32.1,26.1,0,1,18.5,1
2023-03-10 15:00:00,15,5,0,68,2.71,0.339,150.6,,9.0,14.0,18.0,28.8,25.6,0,1,13.9,1
2023-03-10 15:30:00,15,5,0,78,2.51,0.421,143.3,285.0,5.0,,14.0,24.6,23.7,0,1,14.3,1
2023-03-10 16:00:00,16,5,0,90,2.74,0.335,160.4,307.2,7.0,19.0,,30.3,28.5,0,1,22.5,2
2023-03-10 16:30:00,16,5,0,79,3.16,0.229,162.8,310.9,9.0,15.0,13.0,30.1,25.8,0,1,14.7,1
2023-03-10 17:00:00,17,5,0,86,3.21,0.223,172.7,368.2,9.0,18.0,15.0,28.6,,0,1,14.0,2
2023-03-10 17:30:00,17,5,0,68,3.13,0.315,167.2,304.7,7.0,20.0,21.0,34.4,,0,1,20.9,1
2023-03-10 18:00:00,18,5,0,73,2.76,0.359,130.4,322.1,7.0,22.0,22.0,48.10007256996971,16.9,0,1,18.5,1
2023-03-10 18:30:00,18,5,0,68,2.89,0.369,162.0,303.2,8.0,18.0,26.0,29.5,25.2,0,1,14.7,1
2023-03-10 19:00:00,19,5,0,55,2.71,,100.0,278.6,,19.0,27.0,33.9,31.2,0,1,,1
2023-03-10 19:30:00,19,5,0,83,3.42,,186.1,342.7,8.0,21.0,15.0,,,0,1,14.4,2
2023-03-10 20:00:00,20,5,0,67,,0.32,135.5,277.5,6.0,15.0,16.0,21.0,17.9,0,1,20.8,1
2023-03-10 20:30:00,20,5,0,66,2.69,0.446,138.4,264.5,5.0,9.0,17.0,22.7,20.5,0,1,20.7,1
2023-03-10 21:00:00,21,5,0,74,3.25,0.33,,178.4,7.0,,19.0,28.1,29.7,0,1,19.1,1
2023-03-10 21:30:00,21,5,0,50,2.84,0.336,112.0,251.3,7.0,17.0,25.0,23.4,,0,1,18.6,1
2023-03-10 22:00:00,22,5,0,47,,,125.9,237.1,7.0,14.0,24.0,27.1,22.2,0,1,22.8,1
2023-03-10 22:30:00,22,5,0,74,3.39,0.285,170.6,310.8,9.0,13.0,12.0,,19.6,0,1,17.5,2
2023-03-10 23:00:00,23,5,0,60,2.29,0.412,119.4,273.7,7.0,,24.0,,22.3,0,1,,1
2023-03-10 23:30:00,23,5,0,63,3.84,0.152,158.6,307.1,5.0,14.0,24.0,22.7,15.3,0,1,18.8,1
2023-03-11 00:00:00,0,6,1,18,,0.182,72.3,168.8,1.0,4.0,35.0,18.2,10.4,0,1,23.8,1
2023-03-11 00:30:00,0,6,1,48,3.31,0.32,57.1,106.3,,2.0,31.0,,12.5,0,1,14.5,1
2023-03-11 01:00:00,1,6,1,40,3.53,0.195,133.2,256.4,1.0,3.0,32.0,19.8,16.5,0,1,16.4,2
2023-03-11 01:30:00,1,6,1,27,3.76,,78.2,152.6,1.0,3.0,33.0,21.5,15.5,0,1,18.7,1
2023-03-11 02:00:00,2,6,1,54,2.93,0.242,137.5,255.9,,,27.0,11.4,8.9,0,1,17.3,1
2023-03-11 02:30:00,2,6,1,19,3.66,0.205,64.0,202.2,2.0,3.0,,16.4,16.0,0,1,14.6,0
2023-03-11 03:00:00,3,6,1,30,3.68,0.246,123.4,365.1,1.0,4.0,,13.7,,0,1,20.9,1
2023-03-11 03:30:00,3,6,1,43,3.81,0.274,91.4,173.6,2.0,3.0,21.0,7.7,,0,1,24.5,1
2023-03-11 04:00:00,4,6,1,45,3.26,0.186,87.3,,3.0,6.0,28.0,10.9,8.8,0,1,,1
2023-03-11 04:30:00,4,6,1,18,3.63,0.181,40.9,80.1,5.0,8.0,35.0,,18.8,0,1,14.8,0
2023-03-11 05:00:00,5,6,1,30,3.83,0.151,89.5,165.1,1.0,,31.0,11.4,,0,1,,1
2023-03-11 05:30:00,5,6,1,41,3.25,0.233,,116.9,3.0,3.0,,18.6,22.0,0,1,18.3,0
2023-03-11 06:00:00,6,6,1,73,3.4,0.217,137.5,,4.0,7.0,24.0,20.5,17.6,0,1,20.8,1
2023-03-11 06:30:00,6,6,1,72,2.92,0.314,150.2,288.0,,9.0,,25.8,21.4,0,1,18.9,1
2023-03-11 07:00:00,7,6,1,65,3.05,0.278,123.6,254.3,4.0,10.0,23.0,23.6,21.9,0,1,,1
2023-03-11 07:30:00,7,6,1,59,2.69,0.346,136.7,256.4,4.0,10.0,25.0,17.6,15.2,0,1,15.7,1
2023-03-11 08:00:00,8,6,1,56,2.47,,86.6,,4.0,11.0,20.0,21.1,22.5,0,1,14.2,1
2023-03-11 08:30:00,8,6,1,63,3.46,0.344,,237.3,8.0,8.0,24.0,17.9,18.0,0,1,20.0,1
2023-03-11 09:00:00,9,6,1,72,3.53,0.302,148.7,284.2,3.0,8.0,20.0,27.7,,0,1,20.2,2
2023-03-11 09:30:00,9,6,1,56,3.33,0.271,85.9,158.7,5.0,9.0,16.0,21.2,21.3,0,1,12.9,1
2023-03-11 10:00:00,10,6,1,72,2.67,0.315,141.3,305.4,7.0,16.0,14.0,,25.2,0,1,22.3,2
2023-03-11 10:30:00,10,6,1,86,3.22,0.254,134.2,242.8,2.0,12.0,11.0,,,0,1,,2
2023-03-11 11:00:00,11,6,1,85,3.06,0.292,195.2,375.2,6.0,13.0,12.0,30.0,24.6,0,1,21.7,2
2023-03-11 11:30:00,11,6,1,70,3.14,0.317,121.9,241.8,6.0,12.0,,28.6,27.3,0,1,13.5,1
2023-03-11 12:00:00,12,6,1,61,3.11,0.268,118.6,287.0,6.0,14.0,18.0,28.6,23.6,0,1,,1
2023-03-11 12:30:00,12,6,1,57,2.79,0.339,,149.2,3.0,,22.0,28.1,30.4,0,1,17.1,1
2023-03-11 13:00:00,13,6,1,76,3.02,0.337,169.2,313.6,5.0,15.0,21.0,36.3,29.1,0,1,19.0,2
2023-03-11 13:30:00,13,6,1,63,2.88,0.389,96.9,200.0,,,15.0,,17.8,0,1,,1
2023-03-11 14:00:00,14,6,1,92,2.92,0.325,173.8,320.3,5.0,17.0,13.0,32.6,28.3,0,1,19.6,2
2023-03-11 14:30:00,14,6,1,66,3.1,0.357,157.3,420.8,7.0,17.0,17.0,28.1,,0,1,,1
2023-03-11 15:00:00,15,6,1,99,2.7,,202.5,366.0,8.0,18.0,11.0,26.3,22.3,0,1,14.4,2
2023-03-11 15:30:00,15,6,1,79,3.1,0.226,144.4,272.3,7.0,18.0,15.0,37.0,36.6,0,1,,1
2023-03-11 16:00:00,16,6,1,75,,0.299,,299.9,4.0,17.0,14.0,35.2,24.6,0,1,,2
2023-03-11 16:30:00,16,6,1,77,2.83,0.319,122.2,241.6,5.0,14.0,13.0,,29.5,0,1,,1
2023-03-11 17:00:00,17,6,1,74,2.83,0.379,,315.1,,13.0,16.0,32.3,27.5,0,1,16.6,2
2023-03-11 17:30:00,17,6,1,98,3.1,0.28,163.1,298.9,8.0,16.0,,34.2,33.9,0,1,22.3,2
2023-03-11 18:00:00,18,6,1,90,2.82,0.312,207.8123836398406,352.0,4.0,13.0,17.0,29.9,,0,1,,2
2023-03-11 18:30:00,18,6,1,84,2.84,0.311,147.6,405.9,8.0,14.0,22.0,27.7,21.6,0,1,17.1,1
2023-03-11 19:00:00,19,6,1,71,3.36,0.347,,211.5,6.0,14.0,13.0,24.8,29.2,0,1,15.9,1
2023-03-11 19:30:00,19,6,1,82,3.13,0.316,,268.6,5.0,16.0,15.0,32.2,31.4,0,1,16.5,2
2023-03-11 20:00:00,20,6,1,63,3.4,,,263.9,4.0,14.0,17.0,21.1,19.5,0,1,18.8,1
2023-03-11 20:30:00,20,6,1,44,3.53,0.205,94.7,182.8,3.0,,22.0,25.9,,0,1,17.7,1
2023-03-11 21:00:00,21,6,1,63,3.12,,157.6,341.2,,13.0,20.0,24.3,16.5,0,1,,1
2023-03-11 21:30:00,21,6,1,76,3.75,0.112,143.7,329.5,4.0,16.0,16.0,33.2,28.8,0,1,17.0,1
2023-03-11 22:00:00,22,6,1,66,3.19,,103.5,186.6,4.0,11.0,20.0,31.5,30.7,0,1,17.7,1
2023-03-11 22:30:00,22,6,1,69,,0.314,158.5,,,11.0,25.0,27.6,20.2,0,1,11.1,1
2023-03-11 23:00:00,23,6,1,81,2.89,0.222,164.7,327.9,5.0,,14.0,27.4,21.8,0,1,18.9,2
2023-03-11 23:30:00,23,6,1,79,2.56,0.342,152.0,305.5,5.0,14.0,21.0,23.7,21.3,0,1,14.6,2
2023-03-12 00:00:00,0,7,1,53,,0.289,111.9,246.2,3.0,,29.0,21.9,15.9,0,1,,1
2023-03-12 00:30:00,0,7,1,11,3.6,0.265,81.8,196.3,2.0,8.0,29.0,19.9,,0,1,12.4,1
2023-03-12 01:00:00,1,7,1,25,3.39,0.273,91.6,173.9,1.0,,38.0,15.9,,0,1,12.1,1
2023-03-12 01:30:00,1,7,1,42,,0.228,95.8,197.7,1.0,3.0,26.0,7.3,3.0,0,1,,1
2023-03-12 02:00:00,2,7,1,37,3.48,0.171,115.2,211.8,1.0,,33.0,16.8,12.4,0,1,15.4,1
2023-03-12 02:30:00,2,7,1,34,3.28,0.291,70.5,,1.0,4.0,28.0,8.4,7.5,0,1,23.4,1
2023-03-12 03:00:00,3,7,1,27,4.2,0.128,104.1,206.8,4.0,4.0,28.0,18.7,15.2,0,1,15.9,1
2023-03-12 03:30:00,3,7,1,35,3.58,0.249,,161.7,1.0,5.0,29.0,,15.1,0,1,18.0,2
2023-03-12 04:00:00,4,7,1,35,3.56,0.351,,141.6,1.0,6.0,27.0,15.9,15.1,0,1,18.7,1
2023-03-12 04:30:00,4,7,1,15,3.51,0.228,65.6,141.0,1.0,6.0,30.0,14.9,,0,1,17.9,0
2023-03-12 05:00:00,5,7,1,35,3.19,0.19,381.3927390716301,161.9,,4.0,29.0,11.4,15.9,0,1,,0
2023-03-12 05:30:00,5,7,1,28,3.02,0.3,63.7,165.5,,2.0,,9.9,,0,1,13.9,1
2023-03-12 06:00:00,6,7,1,66,3.59,0.201,127.1,293.5,6.0,6.0,19.0,25.3,24.1,0,1,21.9,1
2023-03-12 06:30:00,6,7,1,61,3.07,0.259,129.7,,5.0,11.0,26.0,20.3,19.4,0,1,22.9,1
2023-03-12 07:00:00,7,7,1,78,2.54,0.411,155.2,,5.0,8.0,12.0,,24.3,0,1,12.5,2
2023-03-12 07:30:00,7,7,1,58,2.77,,141.7,,2.0,12.0,19.0,16.1,12.7,0,1,14.4,1
2023-03-12 08:00:00,8,7,1,47,3.39,0.302,116.7,213.0,4.0,7.0,22.0,23.4,20.6,0,1,16.7,1
2023-03-12 08:30:00,8,7,1,33,3.42,0.17,83.6,194.8,4.0,9.0,,22.0,20.2,0,1,14.6,1
2023-03-12 09:00:00,9,7,1,49,3.07,0.302,139.4,251.3,,12.0,26.0,24.5,22.9,0,1,,1
2023-03-12 09:30:00,9,7,1,62,3.55,,150.9,275.7,2.0,8.0,,,17.8,0,1,15.3,1
2023-03-12 10:00:00,10,7,1,81,2.57,0.328,117.8,227.3,5.0,13.0,18.0,25.7,25.2,0,1,24.0,1
2023-03-12 10:30:00,10,7,1,68,,0.18,154.3,318.3,6.0,,22.0,41.6,36.0,0,1,21.1,1
2023-03-12 11:00:00,11,7,1,70,,,116.0,288.8,2.0,16.0,20.0,27.4,,0,1,,1
2023-03-12 11:30:00,11,7,1,75,3.15,0.208,169.5,314.9,,10.0,16.0,32.3,28.8,0,1,,2
2023-03-12 12:00:00,12,7,1,78,3.06,0.317,187.2,357.4,6.0,13.0,19.0,25.5,17.4,0,1,20.8,2
2023-03-12 12:30:00,12,7,1,85,3.23,0.239,138.1,284.4,2.0,16.0,18.0,27.3,,0,1,15.8,2
2023-03-12 13:00:00,13,7,1,69,2.46,0.4,142.1,344.9,,12.0,,21.3,,0,1,15.1,2
2023-03-12 13:30:00,13,7,1,67,2.9,0.327,150.5,275.3,6.0,13.0,18.0,26.0,18.7,0,1,17.7,2
2023-03-12 14:00:00,14,7,1,103,,0.278,205.0,381.5,5.0,15.0,16.0,33.5,25.4,0,1,20.1,2
2023-03-12 14:30:00,14,7,1,101,2.55,0.381,196.0,406.8,5.0,13.0,6.0,26.4,25.9,0,1,,2
2023-03-12 15:00:00,15,7,1,78,3.31,,180.6,347.7,7.0,13.0,16.0,32.4,28.3,0,1,12.8,2
2023-03-12 15:30:00,15,7,1,94,2.28,0.49,167.7,345.2,7.0,16.0,18.0,,19.5,0,1,15.1,2
2023-03-12 16:00:00,16,7,1,105,2.36,0.458,190.6,375.5,,12.0,15.0,26.3,23.9,0,1,17.3,2
2023-03-12 16:30:00,16,7,1,96,2.62,0.308,,322.5,6.0,14.0,22.0,31.6,31.8,0,1,,2
2023-03-12 17:00:00,17,7,1,75,3.07,0.342,156.1,289.4,6.0,20.0,,31.7,29.4,0,1,23.4,2
2023-03-12 17:30:00,17,7,1,84,3.3,0.267,149.1,296.9,6.0,14.0,13.0,36.5,35.3,0,1,13.3,2
2023-03-12 18:00:00,18,7,1,65,2.67,0.403,134.6,306.9,7.0,,13.0,32.5,27.7,0,1,19.0,2
2023-03-12 18:30:00,18,7,1,73,,,144.4,283.2,7.0,15.0,17.0,29.4,24.3,0,1,22.0,2
2023-03-12 19:00:00,19,7,1,83,3.25,0.271,180.4,324.9,5.0,14.0,15.0,31.3,26.9,0,1,24.3,2
2023-03-12 19:30:00,19,7,1,85,3.06,0.252,185.4,347.1,,15.0,8.0,29.5,26.1,0,1,,2
2023-03-12 20:00:00,20,7,1,63,3.68,0.23,154.3,293.6,7.0,,19.0,29.7,21.5,0,1,19.0,1
2023-03-12 20:30:00,20,7,1,43,2.85,,,239.5,6.0,12.0,,26.7,19.7,0,1,19.2,2
2023-03-12 21:00:00,21,7,1,72,3.43,0.22,129.0,237.6,4.0,10.0,21.0,30.1,24.5,0,1,18.1,1
2023-03-12 21:30:00,21,7,1,78,2.81,0.278,145.8,304.1,,10.0,10.0,,22.3,0,1,17.2,2
2023-03-12 22:00:00,22,7,1,78,,0.298,171.4,336.5,7.0,,17.0,28.0,21.0,0,1,18.8,2
2023-03-12 22:30:00,22,7,1,68,3.07,0.327,153.2,290.1,2.0,12.0,,25.9,23.2,0,1,10.0,2
2023-03-12 23:00:00,23,7,1,69,3.15,,171.6,,5.0,16.0,17.0,33.2,27.5,0,1,19.5,2
2023-03-12 23:30:00,23,7,1,73,2.71,0.313,150.6,291.2,,12.0,18.0,23.5,26.9,0,1,17.9,1
2023-03-13 00:00:00,0,1,0,33,3.43,0.273,88.2,203.7,5.0,,30.0,,14.8,0,1,16.8,0
2023-03-13 00:30:00,0,1,0,28,3.31,0.347,83.9,190.3,2.0,8.0,,9.1,10.8,0,1,23.6,0
2023-03-13 01:00:00,1,1,0,6,,0.299,102.4,280.0,1.0,6.0,43.0,19.9,,0,1,15.5,0
2023-03-13 01:30:00,1,1,0,43,,0.274,97.1,,2.0,,28.0,20.0,17.2,0,1,16.3,1
2023-03-13 02:00:00,2,1,0,24,3.3,0.356,113.0,206.1,5.0,10.0,36.0,15.8,11.3,0,1,23.5,1
2023-03-13 02:30:00,2,1,0,17,3.38,0.249,71.2,148.7,,9.0,35.0,12.0,3.8,0,1,15.0,0
2023-03-13 03:00:00,3,1,0,25,3.77,0.214,90.3,182.4,3.0,,39.0,15.2,10.9,0,1,15.8,0
2023-03-13 03:30:00,3,1,0,30,3.69,0.146,65.0,160.9,1.0,8.0,35.0,18.4,15.0,0,1,17.1,0
2023-03-13 04:00:00,4,1,0,23,4.11,,,185.8,,10.0,,,14.1,0,1,20.0,1
2023-03-13 04:30:00,4,1,0,23,,0.159,47.9,141.0,4.0,4.0,35.0,14.4,16.1,0,1,18.1,0
2023-03-13 05:00:00,5,1,0,26,4.12,0.171,107.1,207.3,4.0,5.0,32.0,16.6,11.2,0,1,,0
2023-03-13 05:30:00,5,1,0,32,3.14,0.25,131.5,256.0,3.0,6.0,31.0,22.6,,0,1,15.9,1
2023-03-13 06:00:00,6,1,0,42,2.75,0.33,95.4,198.7,5.0,12.0,24.0,21.2,15.9,0,1,15.7,1
2023-03-13 06:30:00,6,1,0,54,3.2,0.251,82.2,161.4,,14.0,35.0,18.8,20.4,0,1,17.3,0
2023-03-13 07:00:00,7,1,0,37,3.17,0.308,82.1,164.4,8.0,11.0,25.0,27.1,23.3,0,1,,1
2023-03-13 07:30:00,7,1,0,70,3.08,0.347,178.4,500.0,4.0,12.0,15.0,23.4,18.9,0,1,18.8,2
2023-03-13 08:00:00,8,1,0,61,3.18,0.235,114.9,222.4,,12.0,24.0,16.1,15.7,0,1,12.2,1
2023-03-13 08:30:00,8,1,0,48,,0.219,102.5,,7.0,12.0,20.0,17.7,17.3,0,1,20.7,1
2023-03-13 09:00:00,9,1,0,54,3.18,,149.5,345.6,5.0,,23.0,17.4,11.8,0,1,18.3,1
2023-03-13 09:30:00,9,1,0,39,3.52,0.227,131.1,261.3,8.0,17.0,33.0,,10.7,0,1,21.7,1
2023-03-13 10:00:00,10,1,0,70,3.49,0.295,151.2,283.1,7.0,17.0,17.0,22.9,,0,1,18.8,1
2023-03-13 10:30:00,10,1,0,73,3.34,0.25,141.6,295.9,,16.0,17.0,29.7,26.3,0,1,20.8,1
2023-03-13 11:00:00,11,1,0,67,,0.241,151.6,,8.0,15.0,,22.0,16.1,0,1,18.9,1
2023-03-13 11:30:00,11,1,0,74,2.99,0.236,164.2,347.9,5.0,16.0,18.0,25.0,21.7,0,1,21.5,1
2023-03-13 12:00:00,12,1,0,65,3.51,0.242,144.5,290.3,6.0,21.0,16.0,24.5,18.5,0,1,19.1,1
2023-03-13 12:30:00,12,1,0,64,3.62,0.293,167.0,344.7,5.0,15.0,,27.6,20.0,0,1,17.2,1
2023-03-13 13:00:00,13,1,0,58,3.21,0.265,93.0,,6.0,,,13.7,13.9,0,1,24.3,1
2023-03-13 13:30:00,13,1,0,70,3.36,0.23,157.2,297.1,,15.0,19.0,22.2,17.2,0,1,20.2,1
2023-03-13 14:00:00,14,1,0,64,,0.223,184.4,358.8,7.0,17.0,23.0,30.2,21.6,0,1,19.2,1
2023-03-13 14:30:00,14,1,0,76,2.82,0.397,183.9,357.4,6.0,19.0,19.0,28.4,21.5,0,1,13.7,2
2023-03-13 15:00:00,15,1,0,75,3.06,0.213,118.4,260.6,8.0,17.0,20.0,24.2,22.0,0,1,13.6,1
2023-03-13 15:30:00,15,1,0,85,3.13,0.324,186.3,381.9,10.0,19.0,20.0,31.9,,0,1,18.4,2
2023-03-13 16:00:00,16,1,0,78,,,160.8,335.4,9.0,20.0,19.0,,28.7,0,1,17.9,1
2023-03-13 16:30:00,16,1,0,54,2.97,0.333,124.5,,9.0,,24.0,28.7,23.9,0,1,15.7,1
2023-03-13 17:00:00,17,1,0,65,2.67,0.382,131.4,255.2,9.0,18.0,27.0,25.3,22.5,0,1,17.9,2
2023-03-13 17:30:00,17,1,0,65,2.98,0.258,130.7,,8.0,18.0,21.0,31.4,28.8,0,1,,1
2023-03-13 18:00:00,18,1,0,65,2.96,0.306,,320.0,9.0,19.0,15.0,31.4,27.5,0,1,19.6,1
2023-03-13 18:30:00,18,1,0,82,2.79,,159.1,329.6,8.0,20.0,8.0,30.4,29.3,0,1,14.1,2
2023-03-13 19:00:00,19,1,0,50,,0.302,99.3,206.5,8.0,20.0,28.0,,17.6,0,1,17.2,1
2023-03-13 19:30:00,19,1,0,86,3.35,0.273,155.3,285.4,8.0,,15.0,21.3,17.1,0,1,,1
2023-03-13 20:00:00,20,1,0,71,2.41,0.352,154.7,311.2,1.0,14.0,21.0,29.5,28.2,0,1,16.3,1
2023-03-13 20:30:00,20,1,0,63,,0.307,116.7,210.8,8.0,21.0,11.0,20.3,19.5,0,1,16.3,1
2023-03-13 21:00:00,21,1,0,65,3.25,,184.5,,6.0,13.0,23.0,27.0,19.1,0,1,16.1,1
2023-03-13 21:30:00,21,1,0,62,3.2,,170.7,318.6,,17.0,24.0,23.2,16.9,0,1,13.7,1
2023-03-13 22:00:00,22,1,0,63,3.31,,105.1,222.1,7.0,,20.0,20.4,18.3,0,1,17.1,1
2023-03-13 22:30:00,22,1,0,72,2.64,,143.7,,5.0,14.0,19.0,,21.7,0,1,15.8,0
2023-03-13 23:00:00,23,1,0,59,3.02,0.272,100.1,204.6,5.0,17.0,,29.3,27.9,0,1,10.0,1
2023-03-13 23:30:00,23,1,0,67,3.37,0.171,113.7,209.9,6.0,,18.0,25.2,26.0,0,1,,1
2023-03-14 00:00:00,0,2,0,20,3.76,0.229,,101.8,1.0,,26.0,14.8,,0,1,20.8,0
2023-03-14 00:30:00,0,2,0,34,3.49,0.239,80.1,179.8,,7.0,31.0,14.0,13.6,0,1,16.4,0
2023-03-14 01:00:00,1,2,0,26,3.61,0.203,56.3,,3.0,6.0,28.0,,19.9,0,1,17.6,0
2023-03-14 01:30:00,1,2,0,33,3.64,,56.6,119.2,3.0,6.0,26.0,13.0,13.1,0,1,14.0,0
2023-03-14 02:00:00,2,2,0,20,3.72,0.291,,143.2,2.0,11.0,38.0,9.9,,0,1,22.6,0
2023-03-14 02:30:00,2,2,0,33,4.25,,121.2,233.9,4.0,7.0,36.0,4.1,0.0,0,1,23.2,1
2023-03-14 03:00:00,3,2,0,28,3.15,0.226,72.1,142.4,3.0,6.0,,,17.8,0,1,18.0,0
2023-03-14 03:30:00,3,2,0,44,3.34,0.285,120.4,,5.0,8.0,28.0,42.97084986576869,7.4,0,1,,1
2023-03-14 04:00:00,4,2,0,31,,0.172,78.7,,4.0,8.0,38.0,13.7,9.7,0,1,,0
2023-03-14 04:30:00,4,2,0,34,3.74,0.22,80.5,163.0,4.0,11.0,25.0,10.0,7.0,0,1,13.5,1
2023-03-14 05:00:00,5,2,0,24,,,59.2,116.5,1.0,7.0,41.0,,16.9,0,1,16.3,0
2023-03-14 05:30:00,5,2,0,32,3.31,0.285,90.5,196.7,1.0,,32.0,8.3,4.4,0,1,17.9,1
2023-03-14 06:00:00,6,2,0,55,3.45,0.281,84.8,180.3,4.0,9.0,25.0,,22.9,0,1,16.1,1
2023-03-14 06:30:00,6,2,0,47,3.41,0.278,112.5,211.0,6.0,13.0,24.0,18.7,13.9,0,1,16.8,1
2023-03-14 07:00:00,7,2,0,46,3.38,0.257,79.4,157.3,4.0,14.0,30.0,14.1,,0,1,17.2,0
2023-03-14 07:30:00,7,2,0,42,3.14,0.227,138.1,253.3,5.0,13.0,,18.2,10.0,0,1,17.3,1
2023-03-14 08:00:00,8,2,0,50,3.45,0.261,115.8,359.3,6.0,,,22.4,20.5,0,1,,1
2023-03-14 08:30:00,8,2,0,44,3.66,0.236,120.1,243.0,9.0,10.0,25.0,23.3,,0,1,,1
2023-03-14 09:00:00,9,2,0,53,3.56,0.215,,,6.0,11.0,24.0,32.2,29.6,0,1,15.3,1
2023-03-14 09:30:00,9,2,0,42,2.97,0.318,145.1,269.3,,11.0,23.0,28.7,21.7,0,1,13.6,1
2023-03-14 10:00:00,10,2,0,64,2.83,0.322,154.1,312.8,6.0,16.0,29.0,30.0,20.6,0,1,20.4,1
2023-03-14 10:30:00,10,2,0,55,3.34,0.214,136.2,250.6,6.0,14.0,24.0,30.8,,0,1,11.2,1
2023-03-14 11:00:00,11,2,0,76,2.93,0.345,116.4,237.8,6.0,16.0,23.0,,22.5,0,1,21.0,1
2023-03-14 11:30:00,11,2,0,65,2.74,0.277,150.4,274.7,6.0,14.0,19.0,31.4,22.5,0,1,21.7,1
2023-03-14 12:00:00,12,2,0,65,2.94,0.324,104.7,214.4,7.0,18.0,19.0,26.0,26.6,0,1,16.6,1
2023-03-14 12:30:00,12,2,0,71,2.91,0.332,170.0,315.2,7.0,20.0,15.0,23.8,21.9,0,1,10.0,1
2023-03-14 13:00:00,13,2,0,83,,0.289,177.3,319.2,8.0,16.0,16.0,24.3,18.0,0,1,16.4,2
2023-03-14 13:30:00,13,2,0,66,3.06,0.309,,311.2,4.0,15.0,11.0,19.3,13.7,0,1,17.3,1
2023-03-14 14:00:00,14,2,0,57,2.49,0.392,62.6,,9.0,18.0,23.0,32.6,34.3,0,1,14.5,1
2023-03-14 14:30:00,14,2,0,84,,0.359,175.3,,10.0,,13.0,26.5,20.1,0,1,16.0,2
2023-03-14 15:00:00,15,2,0,58,3.16,0.33,134.7,291.5,9.0,21.0,25.0,29.0,24.5,0,1,22.1,1
2023-03-14 15:30:00,15,2,0,67,3.06,0.258,171.0,308.6,9.0,19.0,21.0,30.4,25.2,0,1,19.5,1
2023-03-14 16:00:00,16,2,0,84,3.19,0.332,158.4,321.5,7.0,15.0,13.0,25.9,23.6,0,1,14.7,2
2023-03-14 16:30:00,16,2,0,69,3.18,0.359,86.6,,9.0,19.0,19.0,28.9,30.3,0,1,,1
2023-03-14 17:00:00,17,2,0,66,2.65,0.351,,,,17.0,21.0,25.5,22.4,0,1,16.5,1
2023-03-14 17:30:00,17,2,0,75,3.01,0.425,149.5,284.4,9.0,20.0,,,23.6,0,1,16.9,1
2023-03-14 18:00:00,18,2,0,72,,,121.1,223.6,7.0,19.0,,35.6,36.4,0,1,19.0,1
2023-03-14 18:30:00,18,2,0,65,,,124.4,273.8,8.0,20.0,14.0,21.2,19.8,0,1,15.9,1
2023-03-14 19:00:00,19,2,0,81,3.44,0.265,164.7,304.0,,17.0,17.0,25.6,,0,1,19.0,1
2023-03-14 19:30:00,19,2,0,84,3.14,0.325,151.5,282.6,10.0,17.0,,23.3,21.7,0,1,23.3,1
2023-03-14 20:00:00,20,2,0,75,,,154.0,350.1,6.0,13.0,16.0,19.2,17.1,0,1,19.9,1
2023-03-14 20:30:00,20,2,0,67,,0.357,142.1,282.2,6.0,18.0,22.0,20.8,16.9,0,1,17.4,1
2023-03-14 21:00:00,21,2,0,54,3.44,0.31,,,9.0,11.0,33.0,,20.8,0,1,17.0,1
2023-03-14 21:30:00,21,2,0,49,3.18,0.273,103.5,196.9,6.0,15.0,26.0,22.3,21.1,0,1,16.4,1
2023-03-14 22:00:00,22,2,0,38,3.56,0.256,86.7,,8.0,15.0,26.0,22.0,20.1,0,1,21.0,0
2023-03-14 22:30:00,22,2,0,72,3.22,0.303,123.6,,6.0,13.0,22.0,18.5,15.6,0,1,15.6,1
2023-03-14 23:00:00,23,2,0,63,,,139.6,272.9,7.0,16.0,21.0,12.4,8.2,0,1,17.6,1
2023-03-14 23:30:00,23,2,0,57,3.44,0.329,332.1253020417731,272.6,8.0,12.0,31.0,,,0,1,,1
2023-03-15 00:00:00,0,3,0,9,,0.244,57.4,126.1,,6.0,40.0,10.5,,0,1,16.0,0
